run,t_s,rho_per_m2,speed_mps,n_in_area
crossing_90_b_02,147.125,0.25,0.841632,1
crossing_90_b_02,147.625,1,0.930764,4
crossing_90_b_02,148.125,0.5,0.960484,2
crossing_90_b_02,148.625,0.5,0.96665,2
crossing_90_b_02,149.125,0.75,0.913015,3
crossing_90_b_02,149.625,0.5,0.842258,2
crossing_90_b_02,150.125,0.5,0.882994,2
crossing_90_b_02,150.625,0.5,0.932918,2
crossing_90_b_02,151.125,0.5,0.952576,2
crossing_90_b_02,152.125,0.5,0.925415,2
crossing_90_b_02,152.625,0.25,0.98692,1
crossing_90_b_02,153.125,0.25,0.99521,1
crossing_90_b_02,153.625,0.5,0.928878,2
crossing_90_b_02,154.125,0.25,0.914424,1
crossing_90_b_02,154.625,0.25,0.9445,1
crossing_90_b_02,155.125,0.5,0.878508,2
crossing_90_b_02,155.625,0.25,0.815134,1
crossing_90_b_02,156.125,0.25,0.829289,1
crossing_90_b_02,156.625,0.25,0.840937,1
crossing_90_b_02,157.125,0.75,0.907278,3
crossing_90_b_02,157.625,0.5,0.939257,2
crossing_90_b_02,158.125,0.5,0.905859,2
crossing_90_b_02,158.625,0.5,0.935471,2
crossing_90_b_02,159.125,0.25,0.911678,1
crossing_90_b_02,159.625,0.25,0.770173,1
crossing_90_b_02,160.125,0.25,0.766758,1
crossing_90_b_02,160.625,0.5,0.790529,2
crossing_90_b_02,161.125,0.5,0.792909,2
crossing_90_b_02,161.625,0.75,0.787549,3
crossing_90_b_02,162.125,0.5,0.797249,2
crossing_90_b_02,162.625,0.5,0.842774,2
crossing_90_b_02,163.125,0.25,0.878735,1
crossing_90_b_02,163.625,0.25,0.850249,1
crossing_90_b_02,165.125,0.25,0.863168,1
crossing_90_b_02,165.625,0.5,0.891776,2
crossing_90_b_02,166.125,0.5,0.91554,2
crossing_90_b_02,166.625,0.75,0.831718,3
crossing_90_b_02,167.125,0.75,0.803324,3
crossing_90_b_02,167.625,0.25,0.525452,1
crossing_90_b_02,168.125,0.25,0.54549,1
crossing_90_b_02,168.625,0.25,0.620813,1
crossing_90_b_02,169.125,0.5,0.794513,2
crossing_90_b_02,169.625,0.5,0.825812,2
crossing_90_b_02,170.125,0.25,0.901331,1
crossing_90_b_02,170.625,0.5,0.930784,2
crossing_90_b_02,171.125,0.25,0.995286,1
crossing_90_b_02,171.625,0.5,0.994153,2
crossing_90_b_02,172.125,0.5,0.993595,2
crossing_90_b_02,172.625,0.25,0.95439,1
crossing_90_b_02,173.125,0.5,0.858154,2
crossing_90_b_02,173.625,0.5,0.691403,2
crossing_90_b_02,174.125,0.5,0.61356,2
crossing_90_b_02,174.625,0.75,0.664379,3
crossing_90_b_02,175.125,1,0.802255,4
crossing_90_b_02,175.625,1,0.822273,4
crossing_90_b_02,176.125,0.75,0.872988,3
crossing_90_b_02,176.625,1,0.871195,4
crossing_90_b_02,177.125,1,0.789585,4
crossing_90_b_02,177.625,0.25,0.778634,1
crossing_90_b_02,178.125,0.25,0.728691,1
crossing_90_b_02,178.625,0.5,0.808184,2
crossing_90_b_02,179.125,0.5,0.827975,2
crossing_90_b_02,179.625,0.5,0.948863,2
crossing_90_b_02,180.125,1,0.828161,4
crossing_90_b_02,180.625,0.75,0.74685,3
crossing_90_b_02,181.125,0.5,0.707464,2
crossing_90_b_02,181.625,1,0.823296,4
crossing_90_b_02,182.125,0.5,0.815301,2
crossing_90_b_02,182.625,0.5,0.84705,2
crossing_90_b_02,183.125,0.25,0.923135,1
crossing_90_b_02,184.125,0.5,0.899756,2
crossing_90_b_02,184.625,0.75,0.929777,3
crossing_90_b_02,185.125,0.75,0.94978,3
crossing_90_b_02,185.625,0.75,0.944874,3
crossing_90_b_02,186.125,0.5,0.921057,2
crossing_90_b_02,186.625,0.25,0.938209,1
crossing_90_b_02,189.125,0.5,0.713597,2
crossing_90_b_02,189.625,0.75,0.654057,3
crossing_90_b_02,190.125,1,0.685865,4
crossing_90_b_02,190.625,1.25,0.739988,5
crossing_90_b_02,191.125,1.25,0.755006,5
crossing_90_b_02,191.625,0.75,0.735517,3
crossing_90_b_02,192.125,0.75,0.765258,3
crossing_90_b_02,192.625,0.75,0.813682,3
crossing_90_b_02,193.125,0.5,0.885279,2
crossing_90_b_02,193.625,0.25,0.935611,1
crossing_90_b_02,194.125,0.5,0.848966,2
crossing_90_b_02,194.625,0.75,0.783214,3
crossing_90_b_02,195.125,0.5,0.690017,2
crossing_90_b_02,195.625,0.5,0.684406,2
crossing_90_b_02,196.125,0.5,0.712748,2
crossing_90_b_02,196.625,0.5,0.780822,2
crossing_90_b_02,197.125,0.5,0.901678,2
crossing_90_b_02,197.625,0.5,0.887376,2
crossing_90_b_02,198.125,0.5,0.919,2
crossing_90_b_02,198.625,0.5,0.933023,2
crossing_90_b_02,199.125,0.25,0.810372,1
crossing_90_b_02,200.125,0.25,0.992574,1
crossing_90_b_02,200.625,0.5,0.858343,2
crossing_90_b_02,201.125,0.75,0.760502,3
crossing_90_b_02,201.625,0.75,0.802017,3
crossing_90_b_02,202.125,1,0.861852,4
crossing_90_b_02,202.625,0.75,0.862467,3
crossing_90_b_02,203.125,0.5,0.862819,2
crossing_90_b_02,203.625,0.5,0.889291,2
crossing_90_b_02,205.125,0.25,0.738633,1
crossing_90_b_02,205.625,0.25,0.758424,1
crossing_90_b_02,206.125,0.5,0.736906,2
crossing_90_b_02,206.625,0.75,0.675964,3
crossing_90_b_02,207.125,0.75,0.702429,3
crossing_90_b_02,207.625,0.5,0.763686,2
crossing_90_b_02,208.125,0.75,0.794201,3
crossing_90_b_02,208.625,1,0.85788,4
crossing_90_b_02,209.125,0.5,0.881019,2
crossing_90_b_02,209.625,0.75,0.892244,3
crossing_90_b_02,210.125,0.75,0.843794,3
crossing_90_b_02,210.625,0.75,0.843666,3
crossing_90_b_02,211.125,0.5,0.779541,2
crossing_90_b_02,211.625,0.75,0.812104,3
crossing_90_b_02,212.125,0.25,0.529549,1
crossing_90_b_02,212.625,0.5,0.788376,2
crossing_90_b_02,213.125,0.75,0.815545,3
crossing_90_b_02,213.625,0.5,0.851382,2
crossing_90_b_02,214.125,0.5,0.880839,2
crossing_90_b_02,214.625,0.5,0.708382,2
crossing_90_b_02,215.125,0.25,0.650347,1
crossing_90_b_02,215.625,0.5,0.767974,2
crossing_90_b_02,216.125,0.5,0.738936,2
crossing_90_b_02,216.625,0.5,0.737039,2
crossing_90_b_02,217.125,0.25,0.60188,1
crossing_90_b_02,217.625,0.25,0.703543,1
crossing_90_b_02,218.125,0.75,0.793242,3
crossing_90_b_02,218.625,0.5,0.707412,2
crossing_90_b_02,219.125,0.5,0.662088,2
crossing_90_b_02,219.625,0.5,0.690123,2
crossing_90_b_02,220.125,0.5,0.787968,2
crossing_90_b_02,220.625,0.5,0.792873,2
crossing_90_b_02,221.125,0.75,0.890546,3
crossing_90_b_02,221.625,0.5,0.92497,2
crossing_90_b_02,222.125,0.75,0.825364,3
crossing_90_b_02,222.625,1,0.798016,4
crossing_90_b_02,223.125,0.5,0.587981,2
crossing_90_b_02,223.625,0.75,0.699932,3
crossing_90_b_02,224.125,1,0.797377,4
crossing_90_b_02,224.625,1,0.828206,4
crossing_90_b_02,225.125,0.75,0.86373,3
crossing_90_b_02,225.625,0.5,0.926902,2
crossing_90_b_02,226.125,0.5,0.921733,2
crossing_90_b_02,226.625,0.25,0.97959,1
crossing_90_b_02,227.125,0.75,0.896492,3
crossing_90_b_02,227.625,0.5,0.828457,2
crossing_90_b_02,228.125,0.75,0.773039,3
crossing_90_b_02,228.625,0.75,0.778655,3
crossing_90_b_02,229.125,0.5,0.73395,2
crossing_90_b_02,229.625,0.5,0.818652,2
crossing_90_b_02,230.125,0.25,0.843804,1
crossing_90_b_02,230.625,0.5,0.917609,2
crossing_90_b_02,231.125,0.5,0.926599,2
crossing_90_b_02,231.625,0.75,0.909202,3
crossing_90_b_02,232.125,0.5,0.857943,2
crossing_90_b_02,232.625,0.5,0.873342,2
crossing_90_b_02,233.125,0.5,0.884299,2
crossing_90_b_02,233.625,1,0.889689,4
crossing_90_b_02,234.125,0.75,0.902282,3
crossing_90_b_02,234.625,0.75,0.912295,3
crossing_90_b_02,235.125,1,0.86725,4
crossing_90_b_02,235.625,0.5,0.71774,2
crossing_90_b_02,236.125,0.5,0.819997,2
crossing_90_b_02,236.625,0.75,0.866754,3
crossing_90_b_02,237.125,0.75,0.877045,3
crossing_90_b_02,237.625,0.5,0.850102,2
crossing_90_b_02,238.125,0.5,0.855183,2
crossing_90_b_02,239.125,0.25,0.684698,1
crossing_90_b_02,239.625,0.5,0.67675,2
crossing_90_b_02,240.125,0.5,0.636903,2
crossing_90_b_02,240.625,0.75,0.733001,3
crossing_90_b_02,241.125,1,0.841656,4
crossing_90_b_02,241.625,0.5,0.663574,2
crossing_90_b_02,242.125,0.5,0.626777,2
crossing_90_b_02,242.625,0.5,0.66447,2
crossing_90_b_02,243.125,0.5,0.761738,2
crossing_90_b_02,243.625,0.5,0.834013,2
crossing_90_b_02,244.125,0.5,0.802325,2
crossing_90_b_02,244.625,0.5,0.849812,2
crossing_90_b_02,245.125,0.5,0.801471,2
crossing_90_b_02,245.625,0.5,0.80815,2
crossing_90_b_02,246.125,0.5,0.805408,2
crossing_90_b_02,246.625,0.5,0.819861,2
crossing_90_b_02,247.125,0.75,0.848081,3
crossing_90_b_02,247.625,0.75,0.82421,3
crossing_90_b_02,248.125,0.5,0.834379,2
crossing_90_b_02,248.625,0.75,0.814303,3
crossing_90_b_02,249.125,0.75,0.826622,3
crossing_90_b_02,249.625,0.5,0.80341,2
crossing_90_b_02,250.125,0.5,0.843364,2
crossing_90_b_02,250.625,0.75,0.832226,3
crossing_90_b_02,251.125,0.25,0.883737,1
crossing_90_b_02,251.625,0.25,0.939829,1
crossing_90_b_02,252.125,0.25,0.926065,1
crossing_90_b_02,252.625,0.5,0.87583,2
crossing_90_b_02,253.125,0.25,0.827962,1
crossing_90_b_02,253.625,0.25,0.849956,1
crossing_90_b_02,254.125,0.25,0.854172,1
crossing_90_b_02,254.625,0.25,0.842163,1
crossing_90_b_02,256.125,0.25,0.822727,1
crossing_90_b_02,256.625,0.25,0.849505,1
crossing_90_b_02,257.125,0.5,0.888911,2
crossing_90_b_02,257.625,0.5,0.880313,2
crossing_90_b_02,258.125,0.5,0.899421,2
crossing_90_b_02,258.625,0.5,0.914682,2
crossing_90_b_02,259.125,0.5,0.872415,2
crossing_90_b_02,259.625,0.5,0.926665,2
crossing_90_b_02,260.125,0.5,0.896338,2
crossing_90_b_02,260.625,0.5,0.886505,2
crossing_90_b_02,261.125,0.25,0.993621,1
crossing_90_b_02,262.125,0.25,0.787854,1
crossing_90_b_02,262.625,0.25,0.736663,1
crossing_90_b_02,263.125,0.25,0.742514,1
crossing_90_b_02,263.625,0.25,0.758706,1
crossing_90_b_02,264.125,0.25,0.796592,1
crossing_90_b_02,264.625,0.25,0.955952,1
crossing_90_b_02,265.125,0.25,0.931484,1
crossing_90_b_02,265.625,0.25,0.928518,1
crossing_90_b_02,266.125,0.25,0.890345,1
crossing_90_b_02,266.625,0.25,0.920778,1
crossing_90_b_02,268.125,0.25,1.05244,1
crossing_90_b_02,268.625,0.25,1.04555,1
crossing_90_b_02,269.125,0.25,1.02674,1
crossing_90_b_02,272.625,0.25,1.04765,1
crossing_90_b_02,274.125,0.25,0.983486,1
crossing_90_b_02,274.625,0.25,0.917504,1
crossing_90_b_02,275.125,0.25,0.915295,1
crossing_90_b_02,275.625,0.25,0.97081,1
crossing_90_b_02,278.625,0.25,0.957362,1
crossing_90_b_02,279.125,0.25,0.956445,1
crossing_90_b_02,279.625,0.5,0.986119,2
crossing_90_b_02,280.125,0.5,1.00067,2
crossing_90_b_02,280.625,0.25,1.13212,1
crossing_90_b_02,281.125,0.25,1.07793,1
crossing_90_b_02,284.625,0.25,1.01209,1
crossing_90_b_02,285.125,0.5,0.929872,2
crossing_90_b_02,285.625,0.5,0.896039,2
crossing_90_b_02,286.125,0.5,0.880437,2
crossing_90_b_02,286.625,0.5,0.907284,2
crossing_90_b_02,287.125,0.5,0.93664,2
crossing_90_b_02,287.625,0.75,0.967732,3
crossing_90_b_02,288.125,0.75,0.967953,3
crossing_90_b_02,288.625,0.5,0.993176,2
crossing_90_b_02,289.125,0.25,0.98599,1
crossing_90_b_02,292.125,0.25,0.90798,1
crossing_90_b_02,292.625,0.5,0.854171,2
crossing_90_b_02,293.125,0.75,0.864131,3
crossing_90_b_02,293.625,0.75,0.868833,3
crossing_90_b_02,294.125,0.5,0.859214,2
crossing_90_b_02,294.625,0.5,0.867512,2
crossing_90_b_02,295.125,0.25,0.882866,1
crossing_90_b_02,295.625,0.5,0.8803,2
crossing_90_b_02,296.125,0.5,0.85994,2
crossing_90_b_02,296.625,0.5,0.842626,2
crossing_90_b_02,297.125,0.5,0.837228,2
crossing_90_b_02,297.625,0.25,0.839577,1
crossing_90_b_02,298.125,0.5,0.884695,2
crossing_90_b_02,298.625,0.5,0.869672,2
crossing_90_b_02,299.125,0.5,0.836598,2
crossing_90_b_02,299.625,0.5,0.852204,2
crossing_90_b_02,300.125,0.5,0.917112,2
crossing_90_b_02,300.625,0.25,0.985021,1
crossing_90_b_02,301.125,0.25,0.984912,1
crossing_90_b_02,301.625,0.25,0.964905,1
crossing_90_b_02,302.625,0.25,0.889375,1
crossing_90_b_02,303.125,0.25,0.897586,1
crossing_90_b_02,303.625,0.5,0.861424,2
crossing_90_b_02,304.125,0.5,0.864472,2
crossing_90_b_02,305.125,0.25,0.776264,1
crossing_90_b_02,305.625,0.5,0.841343,2
crossing_90_b_02,306.125,0.25,0.9224,1
crossing_90_b_02,306.625,0.5,0.856725,2
crossing_90_b_02,307.125,0.5,0.847339,2
crossing_90_b_02,307.625,0.25,0.789856,1
crossing_90_b_02,308.125,0.5,0.844592,2
crossing_90_b_02,308.625,0.75,0.861345,3
crossing_90_b_02,309.125,0.5,0.860903,2
crossing_90_b_02,309.625,0.5,0.871113,2
crossing_90_b_02,310.125,0.5,0.850048,2
crossing_90_b_02,311.125,0.25,0.7907,1
crossing_90_b_02,311.625,0.5,0.81943,2
crossing_90_b_02,312.125,0.75,0.841613,3
crossing_90_b_02,312.625,0.75,0.840753,3
crossing_90_b_02,313.125,0.75,0.863709,3
crossing_90_b_02,313.625,0.75,0.893125,3
crossing_90_b_02,314.125,0.25,1.02613,1
crossing_90_b_02,314.625,0.25,1.16058,1
crossing_90_b_02,315.125,0.25,1.13407,1
crossing_90_b_02,315.625,0.25,0.950146,1
crossing_90_b_02,316.125,0.25,0.960652,1
crossing_90_b_02,316.625,0.25,0.958027,1
crossing_90_b_02,317.125,0.25,1.02091,1
crossing_90_b_02,317.625,0.25,0.97152,1
crossing_90_b_02,318.125,0.25,0.986571,1
crossing_90_b_02,318.625,0.25,0.984707,1
crossing_90_b_02,319.125,0.5,0.904688,2
crossing_90_b_02,319.625,0.25,0.897836,1
crossing_90_b_02,320.125,0.25,0.955973,1
crossing_90_b_02,320.625,0.25,1.0139,1
crossing_90_b_02,322.625,0.25,0.918393,1
crossing_90_b_02,323.125,0.25,0.917632,1
crossing_90_b_02,323.625,0.25,0.934361,1
crossing_90_b_02,324.125,0.25,0.913826,1
crossing_90_b_02,326.625,0.25,0.943076,1
crossing_90_b_02,327.125,0.25,0.919715,1
crossing_90_b_02,327.625,0.25,0.908439,1
crossing_90_b_02,328.125,0.25,0.936733,1
crossing_90_b_03,10.75,0.25,1.16821,1
crossing_90_b_03,11.25,0.25,1.15603,1
crossing_90_b_03,11.75,0.5,1.07554,2
crossing_90_b_03,12.25,0.5,1.06226,2
crossing_90_b_03,12.75,0.25,1.01144,1
crossing_90_b_03,13.25,0.25,1.03839,1
crossing_90_b_03,13.75,0.25,0.990889,1
crossing_90_b_03,14.25,0.5,1.0435,2
crossing_90_b_03,14.75,0.5,1.00059,2
crossing_90_b_03,15.25,0.75,0.991821,3
crossing_90_b_03,15.75,0.75,1.00202,3
crossing_90_b_03,16.25,0.5,1.00396,2
crossing_90_b_03,16.75,1.25,0.955271,5
crossing_90_b_03,17.25,1,0.951501,4
crossing_90_b_03,17.75,0.75,0.952746,3
crossing_90_b_03,18.25,0.75,0.970648,3
crossing_90_b_03,18.75,0.75,0.939175,3
crossing_90_b_03,19.25,0.5,0.856234,2
crossing_90_b_03,19.75,0.75,0.842599,3
crossing_90_b_03,20.25,0.75,0.873176,3
crossing_90_b_03,20.75,0.75,0.802723,3
crossing_90_b_03,21.25,1.25,0.762642,5
crossing_90_b_03,21.75,1,0.707712,4
crossing_90_b_03,22.25,1.25,0.670828,5
crossing_90_b_03,22.75,1,0.640584,4
crossing_90_b_03,23.25,1.25,0.69158,5
crossing_90_b_03,23.75,1,0.745793,4
crossing_90_b_03,24.25,1,0.78801,4
crossing_90_b_03,24.75,1.25,0.725886,5
crossing_90_b_03,25.25,1,0.662386,4
crossing_90_b_03,25.75,1,0.712257,4
crossing_90_b_03,26.25,1,0.763251,4
crossing_90_b_03,26.75,1,0.819149,4
crossing_90_b_03,27.25,1,0.804175,4
crossing_90_b_03,27.75,0.75,0.802869,3
crossing_90_b_03,28.25,0.75,0.848916,3
crossing_90_b_03,28.75,0.75,0.830748,3
crossing_90_b_03,29.25,1,0.855346,4
crossing_90_b_03,29.75,0.5,0.900305,2
crossing_90_b_03,30.25,0.25,1.06848,1
crossing_90_b_03,30.75,0.25,1.05398,1
crossing_90_b_03,31.25,0.25,0.882976,1
crossing_90_b_03,31.75,0.75,0.776483,3
crossing_90_b_03,32.25,0.75,0.754944,3
crossing_90_b_03,32.75,0.75,0.77706,3
crossing_90_b_03,33.25,0.75,0.746493,3
crossing_90_b_03,33.75,0.75,0.769851,3
crossing_90_b_03,34.25,0.75,0.76103,3
crossing_90_b_03,34.75,0.5,0.801609,2
crossing_90_b_03,35.25,1,0.766968,4
crossing_90_b_03,35.75,0.75,0.801267,3
crossing_90_b_03,36.25,0.75,0.781258,3
crossing_90_b_03,36.75,0.75,0.787475,3
crossing_90_b_03,37.25,1,0.763088,4
crossing_90_b_03,37.75,0.5,0.690534,2
crossing_90_b_03,38.25,0.5,0.666566,2
crossing_90_b_03,38.75,0.5,0.810284,2
crossing_90_b_03,39.25,0.75,0.773894,3
crossing_90_b_03,39.75,1,0.71514,4
crossing_90_b_03,40.25,0.75,0.722841,3
crossing_90_b_03,40.75,0.75,0.747895,3
crossing_90_b_03,41.25,0.5,0.622378,2
crossing_90_b_03,41.75,0.75,0.530307,3
crossing_90_b_03,42.25,0.5,0.385423,2
crossing_90_b_03,42.75,1,0.603383,4
crossing_90_b_03,43.25,0.75,0.638821,3
crossing_90_b_03,43.75,1,0.647543,4
crossing_90_b_03,44.25,1.25,0.578115,5
crossing_90_b_03,44.75,1.25,0.638538,5
crossing_90_b_03,45.25,1.25,0.662822,5
crossing_90_b_03,45.75,1.25,0.621461,5
crossing_90_b_03,46.25,0.75,0.537553,3
crossing_90_b_03,46.75,1.5,0.570254,6
crossing_90_b_03,47.25,1.5,0.56766,6
crossing_90_b_03,47.75,1.75,0.557019,7
crossing_90_b_03,48.25,1.25,0.485217,5
crossing_90_b_03,48.75,1.5,0.554149,6
crossing_90_b_03,49.25,1.25,0.511496,5
crossing_90_b_03,49.75,1.5,0.567764,6
crossing_90_b_03,50.25,1.75,0.568704,7
crossing_90_b_03,50.75,1.75,0.576559,7
crossing_90_b_03,51.25,2,0.588307,8
crossing_90_b_03,51.75,1.5,0.643846,6
crossing_90_b_03,52.25,1.25,0.598178,5
crossing_90_b_03,52.75,1.25,0.582217,5
crossing_90_b_03,53.25,1.25,0.649501,5
crossing_90_b_03,53.75,0.75,0.618336,3
crossing_90_b_03,54.25,0.75,0.675919,3
crossing_90_b_03,54.75,0.75,0.70005,3
crossing_90_b_03,55.25,0.5,0.792185,2
crossing_90_b_03,55.75,0.5,0.81027,2
crossing_90_b_03,56.25,1,0.817965,4
crossing_90_b_03,56.75,1.25,0.731812,5
crossing_90_b_03,57.25,1,0.697709,4
crossing_90_b_03,57.75,1,0.633984,4
crossing_90_b_03,58.25,1.75,0.596981,7
crossing_90_b_03,58.75,1.75,0.549762,7
crossing_90_b_03,59.25,1.5,0.570155,6
crossing_90_b_03,59.75,1.5,0.52964,6
crossing_90_b_03,60.25,1.5,0.440882,6
crossing_90_b_03,60.75,1.5,0.416607,6
crossing_90_b_03,61.25,2,0.48485,8
crossing_90_b_03,61.75,2.25,0.518374,9
crossing_90_b_03,62.25,1.75,0.54795,7
crossing_90_b_03,62.75,1.5,0.590884,6
crossing_90_b_03,63.25,1.25,0.595524,5
crossing_90_b_03,63.75,1.25,0.696931,5
crossing_90_b_03,64.25,1,0.667151,4
crossing_90_b_03,64.75,1.25,0.586783,5
crossing_90_b_03,65.25,1,0.567359,4
crossing_90_b_03,65.75,1,0.552785,4
crossing_90_b_03,66.25,1.25,0.592636,5
crossing_90_b_03,66.75,1,0.597714,4
crossing_90_b_03,67.25,1.25,0.651675,5
crossing_90_b_03,67.75,0.5,0.70171,2
crossing_90_b_03,68.25,0.75,0.862289,3
crossing_90_b_03,68.75,0.5,0.878319,2
crossing_90_b_03,69.25,0.25,0.893198,1
crossing_90_b_03,69.75,0.5,0.776858,2
crossing_90_b_03,70.25,1.25,0.790046,5
crossing_90_b_03,70.75,0.75,0.837666,3
crossing_90_b_03,71.25,0.75,0.870364,3
crossing_90_b_03,71.75,1,0.853965,4
crossing_90_b_03,72.25,1,0.843485,4
crossing_90_b_03,72.75,0.25,0.860452,1
crossing_90_b_03,73.25,0.5,0.859339,2
crossing_90_b_03,73.75,0.75,0.773492,3
crossing_90_b_03,74.25,1,0.583955,4
crossing_90_b_03,74.75,1,0.598554,4
crossing_90_b_03,75.25,1.5,0.624675,6
crossing_90_b_03,75.75,1.25,0.588376,5
crossing_90_b_03,76.25,1,0.624338,4
crossing_90_b_03,76.75,1.25,0.598988,5
crossing_90_b_03,77.25,1,0.576563,4
crossing_90_b_03,77.75,1.25,0.585811,5
crossing_90_b_03,78.25,1,0.570457,4
crossing_90_b_03,78.75,1.25,0.618023,5
crossing_90_b_03,79.25,1.25,0.629339,5
crossing_90_b_03,79.75,1,0.64325,4
crossing_90_b_03,80.25,1,0.601578,4
crossing_90_b_03,80.75,0.75,0.563827,3
crossing_90_b_03,81.25,1.25,0.581533,5
crossing_90_b_03,81.75,1.5,0.596207,6
crossing_90_b_03,82.25,1.25,0.582409,5
crossing_90_b_03,82.75,1,0.58597,4
crossing_90_b_03,83.25,0.75,0.63392,3
crossing_90_b_03,83.75,1,0.640263,4
crossing_90_b_03,84.25,0.75,0.70603,3
crossing_90_b_03,84.75,0.75,0.746718,3
crossing_90_b_03,85.25,1,0.653269,4
crossing_90_b_03,85.75,1.5,0.605478,6
crossing_90_b_03,86.25,1.5,0.532545,6
crossing_90_b_03,86.75,1.25,0.541063,5
crossing_90_b_03,87.25,1,0.562561,4
crossing_90_b_03,87.75,1.25,0.509927,5
crossing_90_b_03,88.25,1.5,0.567612,6
crossing_90_b_03,88.75,1.5,0.556192,6
crossing_90_b_03,89.25,1.5,0.589615,6
crossing_90_b_03,89.75,1.25,0.522622,5
crossing_90_b_03,90.25,1.5,0.526056,6
crossing_90_b_03,90.75,1.5,0.468881,6
crossing_90_b_03,91.25,1.5,0.425072,6
crossing_90_b_03,91.75,2,0.400918,8
crossing_90_b_03,92.25,1.75,0.367227,7
crossing_90_b_03,92.75,2.5,0.401798,10
crossing_90_b_03,93.25,2.5,0.421339,10
crossing_90_b_03,93.75,2.25,0.424737,9
crossing_90_b_03,94.25,2,0.387924,8
crossing_90_b_03,94.75,2,0.350271,8
crossing_90_b_03,95.25,2,0.360839,8
crossing_90_b_03,95.75,2.25,0.384791,9
crossing_90_b_03,96.25,2.5,0.4528,10
crossing_90_b_03,96.75,2,0.500826,8
crossing_90_b_03,97.25,1.75,0.501945,7
crossing_90_b_03,97.75,1.25,0.493281,5
crossing_90_b_03,98.25,1.25,0.545723,5
crossing_90_b_03,98.75,1,0.533406,4
crossing_90_b_03,99.25,1.25,0.597077,5
crossing_90_b_03,99.75,0.25,0.775059,1
crossing_90_b_03,100.25,0.5,0.704187,2
crossing_90_b_03,100.75,0.5,0.712911,2
crossing_90_b_03,101.25,0.5,0.725308,2
crossing_90_b_03,101.75,0.5,0.7257,2
crossing_90_b_03,102.25,0.75,0.714863,3
crossing_90_b_03,102.75,1,0.738036,4
crossing_90_b_03,103.25,1,0.632555,4
crossing_90_b_03,103.75,1,0.631445,4
crossing_90_b_03,104.25,1,0.621416,4
crossing_90_b_03,104.75,1,0.628855,4
crossing_90_b_03,105.25,1.25,0.580385,5
crossing_90_b_03,105.75,1.25,0.606065,5
crossing_90_b_03,106.25,1.5,0.623584,6
crossing_90_b_03,106.75,1,0.640115,4
crossing_90_b_03,107.25,1,0.677421,4
crossing_90_b_03,107.75,1.25,0.661414,5
crossing_90_b_03,108.25,1.25,0.547618,5
crossing_90_b_03,108.75,1.5,0.510506,6
crossing_90_b_03,109.25,1,0.566345,4
crossing_90_b_03,109.75,1.5,0.637414,6
crossing_90_b_03,110.25,1.5,0.588764,6
crossing_90_b_03,110.75,1.75,0.563845,7
crossing_90_b_03,111.25,2,0.574178,8
crossing_90_b_03,111.75,1.75,0.578236,7
crossing_90_b_03,112.25,2,0.596105,8
crossing_90_b_03,112.75,1.75,0.564494,7
crossing_90_b_03,113.25,1.5,0.550641,6
crossing_90_b_03,113.75,1.75,0.617555,7
crossing_90_b_03,114.25,2,0.582905,8
crossing_90_b_03,114.75,1.75,0.523059,7
crossing_90_b_03,115.25,1.75,0.50563,7
crossing_90_b_03,115.75,1.5,0.542531,6
crossing_90_b_03,116.25,1.25,0.527345,5
crossing_90_b_03,116.75,1.75,0.592722,7
crossing_90_b_03,117.25,1.75,0.58291,7
crossing_90_b_03,117.75,1.25,0.590097,5
crossing_90_b_03,118.25,1,0.486481,4
crossing_90_b_03,118.75,1,0.513957,4
crossing_90_b_03,119.25,1,0.661939,4
crossing_90_b_03,119.75,0.75,0.729361,3
crossing_90_b_03,120.25,1.25,0.601595,5
crossing_90_b_03,120.75,1.25,0.557383,5
crossing_90_b_03,121.25,1.5,0.515667,6
crossing_90_b_03,121.75,1.25,0.500942,5
crossing_90_b_03,122.25,1.5,0.508381,6
crossing_90_b_03,122.75,1.5,0.511881,6
crossing_90_b_03,123.25,1.75,0.489421,7
crossing_90_b_03,123.75,1.75,0.507361,7
crossing_90_b_03,124.25,2,0.544393,8
crossing_90_b_03,124.75,1.75,0.551726,7
crossing_90_b_03,125.25,1.75,0.544896,7
crossing_90_b_03,125.75,1.75,0.50561,7
crossing_90_b_03,126.25,1.25,0.47173,5
crossing_90_b_03,126.75,1,0.520267,4
crossing_90_b_03,127.25,1.25,0.578739,5
crossing_90_b_03,127.75,1.25,0.607947,5
crossing_90_b_03,128.25,1,0.595209,4
crossing_90_b_03,128.75,1,0.64776,4
crossing_90_b_03,129.25,1,0.594144,4
crossing_90_b_03,129.75,1,0.607938,4
crossing_90_b_03,130.25,1,0.629503,4
crossing_90_b_03,130.75,0.75,0.630464,3
crossing_90_b_03,131.25,0.75,0.648059,3
crossing_90_b_03,131.75,0.75,0.622221,3
crossing_90_b_03,132.25,0.75,0.598086,3
crossing_90_b_03,132.75,0.75,0.567358,3
crossing_90_b_03,133.25,1,0.623443,4
crossing_90_b_03,133.75,1,0.629971,4
crossing_90_b_03,134.25,1,0.584911,4
crossing_90_b_03,134.75,1.25,0.621819,5
crossing_90_b_03,135.25,1,0.661772,4
crossing_90_b_03,135.75,1,0.693291,4
crossing_90_b_03,136.25,0.75,0.600701,3
crossing_90_b_03,136.75,0.75,0.554434,3
